Segment	Section	dx  C0-Nh3-N  C0-COD	QPG	NH3-N	COD	
1	1	0.45	0.0	0.0     0.0	0.0	 0.0	0.0     0.0	0.0     0.0	0.0     0.0	0.0    0.0	0.0    0.0
1	2	0.44	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0 	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	3	0.45	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	4	0.45	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	5	0.44	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	6	0.45	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	7	1.07	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	8	1.07	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	9	1.07	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	10	1.07	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	11	1.06	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	12	1.06	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	13	0.99	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	14	0.99	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	15	0.99	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	16	0.98	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	17	0.99	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	18	0.98	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	19	0.92	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	20	1.12	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	21	1.12	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	22	1.12	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	23	1.09	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	24	1.09	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	25	1.29	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	26	1.29	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	27	1.29	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	28	1.29	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	29	1.29	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	30	1.29	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	31	0.89	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	32	0.9	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	33	0.89	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	34	0.89	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	35	1.11	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	36	1.12	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	37	0.8	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	38	0.8	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	39	1.13	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	40	1.13	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	41	1.63	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	42	1.63	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	43	1.5	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	44	1.5	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	45	1.5	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	46	1.5	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	47	0.95	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	48	1.2     0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	49	1.2     0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	50	1.2     0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	51	1.19	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	52	1.29	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	53	1.28	0.0	0.0	0.0	0.0   	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	54	1.29	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	55	1.28	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	56	1.33	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	57	1.34	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	58	1.33	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	59	1	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	60	1	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	61	1	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	62	0.99	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	63	0.98	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	64	0.8	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	65	0.86	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	66	0.86	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	67	0.87	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	68	0.47	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	69	0.46	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
1	70	2.19	0.0	0.0	0.0	0.0 	 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0    0.0	0.0    0.0
